tree_id	gf_id	newick_tree	rearrange	root_node	root_support
TREEORTHO001307	ORTHO001307	((((((((((((((Brap|Bra006677,Brap|Bra038407)n14,Brap|Bra006679)n13,((Atha|AT5G60170,Alyr|AL8G26410)n16,Crub|Carubv10025773m)n15)n12,(((Tpar|Tp5g15860,Tpar|Tp5g15830)n19,Brap|Bra038282)n18,((Atha|AT3G45630,Alyr|AL5G13780)n21,Crub|Carubv10016620m)n20)n17)n11,(((((Atha|AT2G28540,Alyr|AL4G12910)n26,Crub|Carubv10022558m)n25,(Brap|Bra011940,Brap|Bra035692)n27)n24,Tpar|Tp4g11370)n23,Tpar|Tp4g11360)n22)n10,Cpap|CP00139G00440)n9,(((Tcac|TC09G033000,Grai|Cotton_D_gene_10032248)n30,Grai|Cotton_D_gene_10022929)n29,(Grai|Cotton_D_gene_10014025,Grai|Cotton_D_gene_10025296)n31)n28)n8,((((Lusi|Lus10036140,Lusi|Lus10018125)n35,(Lusi|Lus10036138,Lusi|Lus10018126)n36)n34,((Mesc|ME00506G00140,Mesc|ME03750G00500)n38,Jcur|Jcr4S00224.20)n37)n33,Ptri|PT09G02940)n32)n7,(((((Mtru|MT2G093100,Cari|Ca_02500)n43,Ljap|LJ0G405600)n42,(Gmax|GM15G04950,Gmax|GM13G40460)n44)n41,(((Gmax|GM12G07790,Gmax|GM11G15670)n47,Ccaj|C.cajan_21450)n46,(Mtru|MT4G061180,Cari|Ca_14617)n48)n45)n40,(((((Pbre|Pbr014185.1,Pbre|Pbr000981.1)n53,Pbre|Pbr033936.1)n52,(Pper|ppa000664m,Pmum|Pm000971)n54)n51,Fves|FV3G30170)n50,((Csat|Csa6M296980,Cmel|CM3C025725)n56,Clan|Cla013253)n55)n49)n39)n6,(((Stub|Sotub11g029530.1.1,Stub|Sotub11g020300.1.1)n59,Slyc|Solyc11g072590.1.1)n58,Slyc|Solyc06g005190.2.1)n57)n5,Vvin|VV06G04660)n4,(((((Jcur|Jcr4S00717.100,Rcom|RC29805G00240)n64,Mesc|ME02886G00020)n63,(Ptri|PT16G08370,Ptri|PT06G13260)n65)n62,Tcac|TC05G005830)n61,((Ccaj|C.cajan_03249,Gmax|GM10G05590)n67,(Ljap|LJ0G044880,Cari|Ca_14049)n68)n66)n60)n3,(((((((((Zmay|ZM02G25970,Zmay|ZM04G28150)n77,Zmay|ZM03G40880)n76,Sbic|SB05G000270)n75,(Sita|Si013139m,Sita|Si013136m)n78)n74,(Osat|OS12G01190,Osat|OS11G01190)n79)n73,(Hvul|MLOC_55862.2,Bdis|BD4G45240)n80)n72,(((Macu|GSMUA_Achr9T03040_001,Macu|GSMUA_Achr6T34430_001)n83,Macu|GSMUA_Achr9T03030_001)n82,(Macu|GSMUA_Achr11T08440_001,Macu|GSMUA_Achr10T05880_001)n84)n81)n71,(Pdac|PDK_30s891341L001,Pdac|PDK_30s808611L008)n85)n70,Pdac|PDK_30s756371L001)n69)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00023.219)n1;	FALSE	Angiosperms	1
TREEORTHO009893	ORTHO009893	(((((((((((Alyr|AL4G29130,Atha|AT2G41950)n11,Crub|Carubv10023853m)n10,(Brap|Bra004661,Tpar|Tp4g24220)n12)n9,Cpap|CP00009G00260)n8,(Tcac|TC00G045820,Grai|Cotton_D_gene_10006185)n13)n7,((((Mesc|ME08542G00070,Jcur|Jcr4S04460.20)n17,Rcom|RC28582G00130)n16,Ptri|PT06G19390)n15,(Lusi|Lus10016243,Lusi|Lus10029301)n18)n14)n6,(((((Cari|Ca_07334,Mtru|MT7G093640)n23,Ljap|LJ1G046260)n22,((Gmax|GM03G30280,Gmax|GM19G33200)n25,Ccaj|C.cajan_09582)n24)n21,((Csat|Csa3M800650,Cmel|CM3C009608)n27,Clan|Cla017559)n26)n20,((Pper|ppa009807m,Pmum|Pm025920)n29,Fves|FV6G27070)n28)n19)n5,Vvin|VV08G08960)n4,(Stub|Sotub03g011060.1.1,Slyc|Solyc03g053020.2.1)n30)n3,((((Hvul|AK361460,Bdis|BD1G68970)n34,Osat|OS03G12560)n33,((Sbic|SB01G041840,Zmay|ZM01G08980)n36,Sita|Si037095m)n35)n32,Macu|GSMUA_Achr4T31280_001)n31)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00024.165)n1;	TRUE	Angiosperms	0.945945945945946
TREEORTHO004002	ORTHO004002	((((((((((((Atha|AT2G19930,Alyr|AL3G36230)n12,Crub|Carubv10012898m)n11,(Tpar|Tp3g33240,Brap|Bra039030)n13)n10,(Brap|Bra031107,Brap|Bra002514)n14)n9,(((Atha|AT2G19910,Alyr|AL3G36260)n17,Crub|Carubv10012890m)n16,(Atha|AT2G19920,Alyr|AL3G36250)n18)n15)n8,Rcom|RC29912G01720)n7,(Tcac|TC09G009040,Grai|Cotton_D_gene_10012847)n19)n6,(((Ptri|PT07G06370,Ptri|PT06G16450)n22,Lusi|Lus10012965)n21,(Mesc|ME00847G00530,Jcur|Jcr4S00253.10)n23)n20)n5,(((((Pper|ppa001584m,Pmum|Pm027325)n28,Pbre|Pbr015513.1)n27,(Fves|FV0G35480,Fves|FV0G35490)n29)n26,Pbre|Pbr015515.1)n25,((Csat|Csa1M574860,Cmel|CM3C015406)n31,Clan|Cla011269)n30)n24)n4,(((((Cari|Ca_17876,Mtru|MT2G059620)n36,Ljap|LJ2G007940)n35,(Ccaj|C.cajan_41518,Gmax|GM01G01210)n37)n34,Vvin|VV11G04570)n33,((Slyc|Solyc12g008410.1.1,Stub|Sotub12g009540.1.1)n39,(Stub|Sotub06g014160.1.1,Slyc|Solyc06g051170.2.1)n40)n38)n32)n3,((((((Sbic|SB03G002800,Sita|Si008726m)n46,(Sita|Si000292m,Sita|Si008344m)n47)n45,Hvul|MLOC_10301.1)n44,((Osat|OS01G10140,Osat|OS01G10130)n49,(Hvul|MLOC_15787.2,Zmay|ZM02G20850)n50)n48)n43,(Pdac|PDK_30s1080041L002,Macu|GSMUA_AchrUn_randomT03480_001)n51)n42,Pdac|PDK_30s1080041L003)n41)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00056.82)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO002936	ORTHO002936	(((((((((((Gmax|GM13G20450,Gmax|GM10G06140)n11,Ccaj|C.cajan_36100)n10,Cari|Ca_21987)n9,((Mtru|MT7G102260,Cari|Ca_00707)n13,Ljap|LJ1G049740)n12)n8,((Gmax|GM03G34170,Ccaj|C.cajan_09866)n15,Gmax|GM19G36870)n14)n7,(((((Tpar|Tp4g19140,Brap|Bra017220)n20,Brap|Bra005238)n19,Brap|Bra023083)n18,((Atha|AT2G36870,Alyr|AL4G22370)n22,Crub|Carubv10023595m)n21)n17,(Stub|Sotub09g007850.1.1,Slyc|Solyc09g008320.2.1)n23)n16)n6,((((Pper|ppa009437m,Pmum|Pm026343)n27,Fves|FV6G49610)n26,Pbre|Pbr020757.1)n25,((Csat|Csa3M741330,Cmel|CM3C009367)n29,Clan|Cla017794)n28)n24)n5,(((((((Lusi|Lus10026535,Lusi|Lus10013822)n36,(Lusi|Lus10023009,Lusi|Lus10001396)n37)n35,Ptri|PT16G10170)n34,Ptri|PT06G12290)n33,((Mesc|ME11069G00430,Mesc|ME03434G00010)n39,(Rcom|RC30078G00600,Jcur|Jcr4S00360.50)n40)n38)n32,Cpap|CP00102G00200)n31,Vvin|VV08G10510)n30)n4,((Grai|Cotton_D_gene_10034592,Grai|Cotton_D_gene_10006439)n42,Tcac|TC05G007170)n41)n3,(((((((Zmay|ZM07G21820,Sbic|SB02G033240)n49,Sita|Si030594m)n48,Osat|OS07G29750)n47,(Bdis|BD1G27867,Hvul|MLOC_61972.1)n50)n46,(((Macu|GSMUA_Achr4T25290_001,Macu|GSMUA_Achr9T18920_001)n53,Macu|GSMUA_Achr1T03130_001)n52,((Macu|GSMUA_Achr8T14160_001,Macu|GSMUA_Achr11T01930_001)n55,Macu|GSMUA_AchrUn_randomT06130_001)n54)n51)n45,(Pdac|PDK_30s896331L001,Pdac|PDK_30s706391L002)n56)n44,(((Macu|GSMUA_Achr9T20450_001,Macu|GSMUA_Achr1T06760_001)n59,Pdac|PDK_30s1125281L004)n58,Macu|GSMUA_Achr9T23610_001)n57)n43)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00082.42)n1;	FALSE	Angiosperms	1
TREEORTHO007101	ORTHO007101	(((((((((((Ccaj|C.cajan_11914,Ccaj|C.cajan_06708)n11,Gmax|GM12G05380)n10,Ljap|LJ3G032200)n9,((Cari|Ca_25823,Cari|Ca_21124)n13,Mtru|MT4G068140)n12)n8,((Csat|Csa7M027280,Cmel|CM3C015702)n15,Clan|Cla010396)n14)n7,(((Pper|ppa019873m,Pmum|Pm022356)n18,Pbre|Pbr032796.1)n17,Fves|FV1G27800)n16)n6,((((((Atha|AT5G40520,Alyr|AL7G37350)n24,Crub|Carubv10004285m)n23,(Tpar|Tp7g05120,Brap|Bra018411)n25)n22,Cpap|CP00009G03180)n21,(Tcac|TC04G017820,Grai|Cotton_D_gene_10023140)n26)n20,(((Rcom|RC30000G00020,Jcur|Jcr4S01066.60)n29,Mesc|ME08151G00070)n28,((Lusi|Lus10027029,Lusi|Lus10025568)n31,Ptri|PT17G04770)n30)n27)n19)n5,Vvin|VV05G12810)n4,(Stub|Sotub06g027820.1.1,Slyc|Solyc06g073160.2.1)n32)n3,((((((Bdis|BD2G03100,Bdis|BD2G00570)n38,Hvul|MLOC_1393.1)n37,(Osat|OS09G01600,Osat|OS01G44170)n39)n36,((Zmay|ZM04G18240,Sbic|SB04G025440)n41,Sita|Si016650m)n40)n35,Pdac|PDK_30s1082191L003)n34,Macu|GSMUA_Achr9T08050_001)n33)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00066.252)n1;	FALSE	Angiosperms	1
TREEORTHO002343	ORTHO002343	((((((((((((Pbre|Pbr021963.1,Pbre|Pbr019749.1)n12,Fves|FV2G31520)n11,(Grai|Cotton_D_gene_10039420,Grai|Cotton_D_gene_10038864)n13)n10,(((Cmel|CM3C016819,Cmel|CM3C016820)n16,Csat|Csa4M642540)n15,Clan|Cla020601)n14)n9,Cpap|CP00142G00230)n8,((((Lusi|Lus10018681,Lusi|Lus10007741)n20,(Rcom|RC30170G01040,Mesc|ME03237G00250)n21)n19,(Jcur|Jcr4S21355.10,Jcur|Jcr4S07364.10)n22)n18,Ptri|PT02G11750)n17)n7,((((Pper|ppa027179m,Pmum|Pm000590)n26,Pbre|Pbr033737.1)n25,Fves|FV3G22880)n24,((Csat|Csa6M183200,Clan|Cla013370)n28,(Vvin|VV06G01590,Vvin|VV06G01600)n29)n27)n23)n6,(((((Lusi|Lus10025387,Lusi|Lus10025386)n34,Lusi|Lus10015266)n33,Mesc|ME02618G00120)n32,Rcom|RC29624G00040)n31,(Tcac|TC09G029670,Grai|Cotton_D_gene_10013005)n35)n30)n5,(((((((Ccaj|C.cajan_33029,Ccaj|C.cajan_33559)n42,Ccaj|C.cajan_02916)n41,(Gmax|GM11G27640,Gmax|GM11G27510)n43)n40,Cari|Ca_09032)n39,((((Cari|Ca_28169,Cari|Ca_14288)n47,Mtru|MT5G071340)n46,Ljap|LJ5G015840)n45,Ccaj|C.cajan_38100)n44)n38,Cpap|CP00002G04120)n37,(((Stub|Sotub03g016630.1.1,Slyc|Solyc03g071550.1.1)n50,(Stub|Sotub09g017570.1.1,Slyc|Solyc09g031580.2.1)n51)n49,(Slyc|Solyc06g082050.1.1,Stub|Sotub06g032820.1.1)n52)n48)n36)n4,(((Atha|AT5G58610,Alyr|AL8G24580)n55,Brap|Bra002633)n54,Crub|Carubv10025786m)n53)n3,(((((Sbic|SB01G038485,Zmay|ZM01G12290)n60,Sita|Si038769m)n59,(Hvul|AK376759,Bdis|BD1G65557)n61)n58,(((Sbic|SB02G043960,Zmay|ZM07G30870)n64,Sita|Si032140m)n63,Osat|OS07G49290)n62)n57,((Pdac|PDK_30s778441L001,Macu|GSMUA_Achr6T32880_001)n66,Macu|GSMUA_AchrUn_randomT01500_001)n65)n56)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00146.48)n1;	FALSE	Angiosperms	0.972972972972973
TREEORTHO004259	ORTHO004259	((((((((((Mtru|MT7G057230,Mtru|MT6G082080)n10,(Ljap|LJ0G301870,Cari|Ca_09953)n11)n9,((Gmax|GM03G01710,Gmax|GM07G08140)n13,Ccaj|C.cajan_43224)n12)n8,(((Pper|ppa005946m,Pmum|Pm011064)n16,Pbre|Pbr033614.2)n15,Fves|FV3G16940)n14)n7,(((((((Atha|AT5G60990,Alyr|AL8G27170)n23,Crub|Carubv10026387m)n22,Tpar|Tp2g24300)n21,Brap|Bra029342)n20,Brap|Bra012988)n19,Cpap|CP01004G00010)n18,((Grai|Cotton_D_gene_10013516,Grai|Cotton_D_gene_10008691)n25,Tcac|TC00G021990)n24)n17)n6,(((((((Mesc|ME07683G00060,Mesc|ME02477G00210)n32,Mesc|ME08290G00020)n31,Mesc|ME02855G00120)n30,(Lusi|Lus10031761,Lusi|Lus10031182)n33)n29,Rcom|RC30169G00890)n28,Ptri|PT07G07880)n27,(Ptri|PT06G24810,Ptri|PT16G01360)n34)n26)n5,((((Cmel|CM3C005860,Clan|Cla004919)n38,Csat|Csa5M139720)n37,Vvin|VV11G10560)n36,(Stub|Sotub10g007620.1.1,Slyc|Solyc10g007550.2.1)n39)n35)n4,Pbre|Pbr009105.1)n3,(((((((Bdis|BD1G18930,Bdis|BD1G18920)n46,(Hvul|MLOC_20083.1,Hvul|AK359896)n47)n45,Sbic|SB08G003560)n44,(Osat|OS03G46610,Osat|OS07G46580)n48)n43,((Zmay|ZM05G15740,Sbic|SB01G049070)n50,Sita|Si013875m)n49)n42,Macu|GSMUA_Achr8T34380_001)n41,Pdac|PDK_30s829061L001)n40)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00007.281)n1;	FALSE	Angiosperms	0.972972972972973
TREEORTHO005048	ORTHO005048	((((((((((((Mtru|MT1G072940,Mtru|MT1G072890)n12,Mtru|MT1G072950)n11,Cari|Ca_07866)n10,Ljap|LJ4G025140)n9,((Gmax|GM17G05190,Gmax|GM13G17300)n14,Ccaj|C.cajan_03995)n13)n8,((Csat|Csa1M597760,Cmel|CM3C015548)n16,Clan|Cla011135)n15)n7,((((Pper|ppa024238m,Pper|ppa001822m)n20,(Pper|ppa019214m,Pmum|Pm026954)n21)n19,(Pper|ppa000360m,Pmum|Pm027123)n22)n18,Fves|FV1G10840)n17)n6,(((((((Jcur|Jcr4S04655.20,Jcur|Jcr4S00136.10)n29,Mesc|ME10114G00230)n28,Rcom|RC29739G01450)n27,(Lusi|Lus10041231,Lusi|Lus10021944)n30)n26,Ptri|PT06G13830)n25,(Tcac|TC09G006470,Grai|Cotton_D_gene_10015151)n31)n24,((((Brap|Bra022973,Brap|Bra005434)n35,Tpar|Tp4g16630)n34,(Crub|Carubv10022520m,Atha|AT2G34357)n36)n33,Cpap|CP00032G00070)n32)n23)n5,((Stub|Sotub07g016270.1.1,Slyc|Solyc07g042380.2.1)n38,Vvin|VV12G06070)n37)n4,(((((Zmay|ZM05G42550,Sbic|SB04G035090)n43,Zmay|ZM05G42560)n42,Sita|Si016134m)n41,((Bdis|BD3G60080,Hvul|MLOC_13417.3)n45,Osat|OS02G54110)n44)n40,((Macu|GSMUA_Achr8T23670_001,Macu|GSMUA_Achr10T02720_001)n47,Pdac|PDK_30s668351L001)n46)n39)n3,Hvul|AK249481.1)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00007.353)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO003933	ORTHO003933	((((((((((Jcur|Jcr4S07821.20,Lusi|Lus10013532)n10,Mesc|ME08884G00010)n9,Rcom|RC29929G00210)n8,((Ptri|PT08G07540,Ptri|PT10G17540)n12,Fves|FV6G00240)n11)n7,(Tcac|TC05G012210,Grai|Cotton_D_gene_10007322)n13)n6,((((Csat|Csa1M651710,Cmel|CM3C010015)n17,Clan|Cla009504)n16,(Stub|Sotub03g010860.1.1,Slyc|Solyc03g063100.1.1)n18)n15,Cpap|CP32595G00010)n14)n5,((Pper|ppa012320m,Pmum|Pm003733)n20,Pbre|Pbr041426.1)n19)n4,((((((((Zmay|ZM06G09030,Sbic|SB10G003940)n28,Sita|Si008517m)n27,(Bdis|BD1G48830,Hvul|MLOC_68576.1)n29)n26,Osat|OS06G06320)n25,Macu|GSMUA_Achr10T21760_001)n24,Pdac|PDK_30s715671L001)n23,Macu|GSMUA_Achr4T08540_001)n22,(((((Hvul|AK373041,Bdis|BD2G07070)n34,Osat|OS01G11940)n33,(Zmay|ZM08G05870,Sbic|SB03G001700)n35)n32,Pdac|PDK_30s915331L007)n31,Macu|GSMUA_Achr10T21780_001)n30)n21)n3,(((((((Atha|AT4G20370,Alyr|AL7G22080)n42,Crub|Carubv10007441m)n41,Tpar|Tp7g18730)n40,(Tpar|Tp5g20330,Brap|Bra022475)n43)n39,((Atha|AT1G65480,Alyr|AL2G11420)n45,Crub|Carubv10021034m)n44)n38,((((Ccaj|C.cajan_42877,Gmax|GM16G26690)n49,Gmax|GM16G26660)n48,Cari|Ca_19141)n47,((Gmax|GM19G28390,Gmax|GM16G04840)n51,Mtru|MT7G084970)n50)n46)n37,(Fves|FV3G15220,Fves|FV0G04880)n52)n36)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00066.22)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO006634	ORTHO006634	(((((((((((Atha|AT2G31300,Atha|AT2G30910)n11,Crub|Carubv10023436m)n10,(Alyr|AL4G15560,Alyr|AL0G07070)n12)n9,((Brap|Bra018292,Brap|Bra022818)n14,Tpar|Tp4g13380)n13)n8,((Stub|Sotub05g011960.1.1,Slyc|Solyc05g006470.2.1)n16,(Hvul|AK357725,Lusi|Lus10031375)n17)n15)n7,(((Mesc|ME07520G01090,Jcur|Jcr4S04136.10)n20,Rcom|RC29636G00200)n19,Ptri|PT14G13620)n18)n6,(Vvin|VV12G03480,Cpap|CP00050G00590)n21)n5,(((((Pbre|Pbr030497.2,Pbre|Pbr005575.2)n26,(Pper|ppa007200m,Pmum|Pm014558)n27)n25,Fves|FV0G18910)n24,(Csat|Csa6M422800,Clan|Cla005541)n28)n23,(((Ljap|LJ6G006640,Gmax|GM18G12250)n31,(Gmax|GM10G36040,Ccaj|C.cajan_31922)n32)n30,(Mtru|MT3G049070,Cari|Ca_18220)n33)n29)n22)n4,(Grai|Cotton_D_gene_10036264,Tcac|TC01G014080)n34)n3,((((((Zmay|ZM05G44190,Zmay|ZM04G25090)n40,Sbic|SB04G037240)n39,Sita|Si017523m)n38,(Bdis|BD3G55390,Hvul|MLOC_70571.4)n41)n37,Osat|OS02G57220)n36,(Pdac|PDK_30s989791L002,Macu|GSMUA_Achr11T07710_001)n42)n35)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00039.162)n1;	FALSE	Angiosperms	0.972972972972973
TREEORTHO000685	ORTHO000685	((((((((((((((((Bdis|BD1G06140,Bdis|BD1G06010)n16,Hvul|MLOC_77721.1)n15,(Sita|Si039259m,Sbic|SB02G034540)n17)n14,Osat|OS03G57740)n13,((Bdis|BD1G06130,Bdis|BD1G06020)n19,Hvul|MLOC_30425.1)n18)n12,(Sita|Si039030m,Sbic|SB01G005540)n20)n11,((Stub|Sotub08g025430.1.1,Slyc|Solyc08g079780.1.1)n22,Slyc|Solyc12g056500.1.1)n21)n10,(((Grai|Cotton_D_gene_10030447,Grai|Cotton_D_gene_10030446)n25,(Grai|Cotton_D_gene_10017357,Grai|Cotton_D_gene_10017358)n26)n24,Tcac|TC05G023900)n23)n9,(((((((Ljap|LJ0G460380,Ljap|LJ0G460400)n33,Ljap|LJ3G003070)n32,Cari|Ca_08216)n31,Cari|Ca_08218)n30,(Mtru|MT1G105120,Cari|Ca_08217)n34)n29,((Mtru|MT7G086190,Mtru|MT7G086140)n36,Mtru|MT7G086220)n35)n28,(((Ccaj|C.cajan_33212,Ccaj|C.cajan_05175)n39,Ccaj|C.cajan_05173)n38,(Gmax|GM19G29160,Gmax|GM16G04260)n40)n37)n27)n8,((((Mtru|MT7G086280,Mtru|MT7G086230)n44,(Mtru|MT7G086100,Mtru|MT7G086090)n45)n43,Cari|Ca_08221)n42,((Ccaj|C.cajan_42963,Ccaj|C.cajan_42962)n47,Gmax|GM18G03850)n46)n41)n7,(((((((Pper|ppa018017m,Pmum|Pm025382)n54,(Fves|FV0G08340,Pbre|Pbr007719.1)n55)n53,(Pper|ppa021448m,Pmum|Pm025384)n56)n52,Pbre|Pbr007721.1)n51,((((Jcur|Jcr4S05635.20,Jcur|Jcr4S00611.70)n60,Rcom|RC30072G00450)n59,Mesc|ME02431G00390)n58,(Ptri|PT19G05180,Ptri|PT13G04950)n61)n57)n50,(Cpap|CP00161G00060,Cpap|CP00051G01580)n62)n49,((((Grai|Cotton_D_gene_10030445,Grai|Cotton_D_gene_10030444)n66,Grai|Cotton_D_gene_10023995)n65,Tcac|TC05G023910)n64,Tcac|TC05G023930)n63)n48)n6,((((((Grai|Cotton_D_gene_10000514,Grai|Cotton_D_gene_10016973)n72,Tcac|TC03G026240)n71,((Jcur|Jcr4S02590.60,Mesc|ME07088G00220)n74,Rcom|RC30190G02300)n73)n70,(((Ptri|PT13G02900,Ptri|PT00G09360)n77,Ptri|PT13G02920)n76,Ptri|PT03G10830)n75)n69,(Stub|Sotub10g026600.1.1,Slyc|Solyc10g081520.1.1)n78)n68,((((((Rcom|RC30072G00440,Mesc|ME02431G00350)n84,Mesc|ME02431G00370)n83,Jcur|Jcr4S00611.80)n82,Ptri|PT13G05610)n81,Mesc|ME03614G02080)n80,(Lusi|Lus10020276,Lusi|Lus10002617)n85)n79)n67)n5,(((((((((Lusi|Lus10007025,Lusi|Lus10006680)n94,(Lusi|Lus10007028,Lusi|Lus10006682)n95)n93,Lusi|Lus10007027)n92,Lusi|Lus10006681)n91,Lusi|Lus10007026)n90,Lusi|Lus10006683)n89,Pdac|PDK_30s1181301L001)n88,(((((Alyr|AL3G19080,Brap|Bra022230)n100,Crub|Carubv10015419m)n99,Atha|AT3G17675)n98,Macu|GSMUA_Achr5T02730_001)n97,Clan|Cla011520)n96)n87,((Csat|Csa5M157340,Cmel|CM3C005599)n102,Clan|Cla011518)n101)n86)n4,((((((Pmum|Pm023674,Pper|ppa019588m)n108,(Pmum|Pm023672,Pper|ppa017082m)n109)n107,(Fves|FV6G36140,Fves|FV5G01170)n110)n106,((Pper|ppa016298m,Pmum|Pm023670)n112,Pbre|Pbr015890.1)n111)n105,(Fves|FV5G01220,Pbre|Pbr001530.1)n113)n104,Fves|FV5G01230)n103)n3,(Csat|Csa5M157370,Clan|Cla011521)n114)n2,(((Atri|evm_27.model.AmTr_v1.0_scaffold00058.75,Atri|evm_27.model.AmTr_v1.0_scaffold00004.103)n117,Atri|evm_27.model.AmTr_v1.0_scaffold00004.102)n116,(Atri|evm_27.model.AmTr_v1.0_scaffold00004.106,Atri|evm_27.model.AmTr_v1.0_scaffold00004.105)n118)n115)n1;	FALSE	Angiosperms	0.918918918918919
TREEORTHO006858	ORTHO006858	(((((((((((((Gmax|GM14G23960,Gmax|GM13G03460)n13,Ccaj|C.cajan_29854)n12,Cari|Ca_13123)n11,((Gmax|GM06G12140,Ccaj|C.cajan_08912)n15,Mtru|MT3G088560)n14)n10,(((Atha|AT1G21780,Alyr|AL1G23050)n18,Crub|Carubv10012555m)n17,(Tpar|Tp1g19340,Brap|Bra017951)n19)n16)n9,Cpap|CP00418G00020)n8,(((Lusi|Lus10042717,Lusi|Lus10029677)n22,Mesc|ME07238G00270)n21,(Jcur|Jcr4S00120.70,Rcom|RC29908G00120)n23)n20)n7,Tcac|TC08G011290)n6,((Stub|Sotub11g014760.1.1,Slyc|Solyc11g012840.1.1)n25,Vvin|VV18G02060)n24)n5,(((Csat|Csa6M385060,Cmel|CM3C010619)n28,Clan|Cla013936)n27,(Ptri|PT05G18930,Ptri|PT02G08150)n29)n26)n4,(((((Pper|ppa008599m,Pmum|Pm004777)n34,Pper|ppa008595m)n33,Pmum|Pm004778)n32,Pbre|Pbr002840.1)n31,Fves|FV2G29500)n30)n3,((((((Zmay|ZM04G31330,Sbic|SB07G000460)n40,Sita|Si014041m)n39,(Hvul|AK376207,Bdis|BD3G13110)n41)n38,Osat|OS08G01320)n37,Macu|GSMUA_AchrUn_randomT11630_001)n36,(Macu|GSMUA_Achr7T23110_001,Pdac|PDK_30s727831L002)n42)n35)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00017.84)n1;	FALSE	Angiosperms	0.945945945945946
TREEORTHO010541	ORTHO010541	(((((((((((Alyr|AL4G18610,Atha|AT2G33385)n11,Crub|Carubv10023443m)n10,(Brap|Bra005500,Tpar|Tp4g15700)n12)n9,Cpap|CP00044G00140)n8,(Tcac|TC04G026110,Grai|Cotton_D_gene_10021206)n13)n7,((((Mesc|ME01551G00590,Mesc|ME10563G01630)n17,Rcom|RC30008G00430)n16,(Ptri|PT08G16880,Ptri|PT10G06610)n18)n15,Lusi|Lus10023737)n14)n6,(((((Gmax|GM20G21550,Gmax|GM10G27630)n23,Ccaj|C.cajan_02770)n22,Ljap|LJ0G055820)n21,(((Cmel|CM3C006386,Cmel|CM3C006385)n26,Csat|Csa3M134720)n25,Clan|Cla021492)n24)n20,(((Pper|ppa026663m,Pmum|Pm009152)n29,Pbre|Pbr033130.2)n28,Fves|FV4G01290)n27)n19)n5,Vvin|VV05G08840)n4,(Stub|Sotub09g025390.1.1,Slyc|Solyc09g090550.2.1)n30)n3,((((Sbic|SB06G022330,Zmay|ZM02G10150)n34,Sita|Si010385m)n33,(Osat|OS04G43290,Bdis|BD5G15490)n35)n32,Macu|GSMUA_Achr1T00910_001)n31)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00067.219)n1;	TRUE	Angiosperms	0.864864864864865
TREEORTHO006817	ORTHO006817	(((((((((((((((Atha|AT5G13450,Alyr|AL6G13180)n15,Crub|Carubv10001826m)n14,Tpar|Tp6g30570)n13,Brap|Bra023413)n12,Brap|Bra008829)n11,Brap|Bra006200)n10,((((Gmax|GM15G42940,Gmax|GM08G16470)n19,Ccaj|C.cajan_28765)n18,Cari|Ca_17911)n17,Vvin|VV13G07710)n16)n9,(((Lusi|Lus10019706,Lusi|Lus10016414)n22,Ptri|PT09G06450)n21,((Jcur|Jcr4S11341.10,Rcom|RC29212G00080)n24,Mesc|ME06407G00480)n23)n20)n8,(((Pper|ppa010026m,Pmum|Pm016294)n27,Pbre|Pbr004922.1)n26,Fves|FV7G02350)n25)n7,(Stub|Sotub01g026360.1.1,Slyc|Solyc01g087120.2.1)n28)n6,(((Csat|Csa7M428190,Cmel|CM3C023548)n31,Clan|Cla015238)n30,(Csat|Csa3M696890,Clan|Cla017266)n32)n29)n5,(Tcac|TC01G040700,Grai|Cotton_D_gene_10015000)n33)n4,(Cpap|CP41216G00010,Cpap|CP00245G00180)n34)n3,(((((Sbic|SB04G030280,Zmay|ZM04G22400)n39,Sita|Si018247m)n38,(Bdis|BD3G53000,Hvul|MLOC_55079.1)n40)n37,Osat|OS06G43850)n36,((Pdac|PDK_30s762831L002,Macu|GSMUA_Achr3T20820_001)n42,Pdac|PDK_30s971181L001)n41)n35)n2,Atri|evm_27.model.AmTr_v1.0_scaffold00022.392)n1;	FALSE	Angiosperms	0.945945945945946
